SAMPLE_DATE,DATA_PROVIDER,SAMPLE_NAME,Lake Name,INFO_TYPE,HAB_STATUS,Bloom Extent,Latitude,Longitude,DOMINANT ALGAL SPECIES,MICROCYSTIN,FP_BG,FP_TOT,FP_CRYP,FP_GREEN,FP_DIA,LAB_NAME_CODE,Station.Name,REMARK
8/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,41.71678,-76.35039,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,37.63853,-76.52879,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.76561,-76.26973,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85326,-76.34812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94491,-76.42836,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.90809,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/24/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/25/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83548,-76.41382,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/25/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81425,-76.31824,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/25/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.03628,-75.93746,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,41.74443,-80.05539,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.84563,-76.33945,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.88943,-76.38069,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.89126,-76.38043,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8368,-76.33027,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,43.24283,-107.10405,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8333,-76.3229,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81055,-76.31225,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.87559,-76.40622,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.86776,-76.36758,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/27/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,10.01911,-120.49942,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/27/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.903298,-76.394734,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/27/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83396,-76.32545,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/28/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85278,-76.34901,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.90809,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/31/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81039,-76.31206,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/31/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81059,-76.31205,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/31/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/1/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.84563,-76.33945,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/2/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83548,-76.41382,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/2/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.49399,-76.82827,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/2/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.87559,-76.40622,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/2/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8368,-76.33027,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/2/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,CSL,19-139.1-05,Skaneateles Lake,OW,NO_BLOOM,OPEN WATER,42.918062,-76.415406,NA,NA,0.3,1.9,0.2,0.1,1.3,UFI,Skaneateles Lake Site 1 Epi,
9/3/2019,DEC,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.94506506,-76.42995282,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,PUB,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.94559,-76.42811,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,PUB,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.76464,-76.269849,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8591,-76.35494,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.08969,-73.91984,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.903298,-76.394734,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83371,-76.32576,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.91089564,-76.42063969,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.89077,-76.38619,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85288134,-76.3477809,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.76561,-76.26973,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85,-76.3765,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/3/2019,CSL,19-139.1-B1,Skaneateles Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.94430518,-76.42556835,NA,75,31.2,31.3,0.1,0,0,UFI,Skaneateles Lake Site 1 Epi,>
9/3/2019,SKA,19-3534-B1,Skaneateles Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,SMALL LOCALIZED,42.922,-76.4299,Microcystis,74,37.9,39.3,1.4,0,0,NA,Skaneateles Lake,>
9/3/2019,SKA,19-3530-B1,Skaneateles Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,SMALL LOCALIZED,42.9301,-76.4264,Microcystis,26,85.7,97.6,7.7,3.3,0.9,NA,Skaneateles Lake,
9/3/2019,SKA,19-3525-B1,Skaneateles Lake,SB,CONFIRMED,SMALL LOCALIZED,42.9448,-76.42579,Microcystis,15,50.5,54,2.7,0.6,0.2,NA,Skaneateles Lake,
9/3/2019,SKA,19-3506-B1,Skaneateles Lake,SB,CONFIRMED,SMALL LOCALIZED,42.867637,-76.367339,Microcystis,5.6,30.4,34.1,2.2,1.3,0.2,NA,Skaneateles Lake,
9/3/2019,SKA,19-3507-B1,Skaneateles Lake,SB,NO_BLOOM,NOT REPORTED,42.861515,-76.359411,NA,0.1,0.1,1.3,0.1,0.2,0.8,NA,Skaneateles Lake,
9/4/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,37.93348,-76.65384,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/4/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94449,-76.4281,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.90809,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SKA,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.94517,-76.4267,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/6/2019,SKA,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/6/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94495,-76.42625,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/6/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/6/2019,USGS,NA,Skaneateles Lake,RT,NO_BLOOM,OPEN WATER,42.76464,-76.269849,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/7/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94495,-76.43045,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/8/2019,SKA,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.94496,-76.42931,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/8/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8144,-76.31828,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/8/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,61.97671,-15.91369,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/8/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83548,-76.41382,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,CSL,19-139.2-06,Skaneateles Lake,OW,NO_BLOOM,OPEN WATER,42.801633,-76.292495,NA,NA,0.4,1.9,0.3,0.2,1,UFI,Skaneateles Lake Site 2 Epi,
9/9/2019,SKA,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8333,-76.3229,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8368,-76.33027,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.87559,-76.40622,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,37.4107,-7.12051,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,55.54669,-61.94088,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.79866,-76.2971,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.86776,-76.36758,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.84942,-76.34233,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SKA,19-3524-B2,Skaneateles Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.930209,-76.427109,Microcystis,75,60.8,62.6,1.9,0,0,NA,Skaneateles Lake,>
9/10/2019,PUB,NA,Skaneateles Lake,RT,NO_BLOOM,SMALL LOCALIZED,42.76464,-76.269849,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/10/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85326,-76.34812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/10/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.9033,-76.39473,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/10/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,43.22768,-74.88223,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/11/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.89077,-76.38619,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.90809,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/13/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/14/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94508,-76.42998,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,CSL,19-139.1-06,Skaneateles Lake,OW,NO_BLOOM,OPEN WATER,42.918062,-76.415406,NA,NA,0.4,2,0.5,0.1,1.1,UFI,Skaneateles Lake Site 1 Epi,
9/16/2019,PUB,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.76464,-76.269849,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.87559,-76.40622,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83548,-76.41382,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8591,-76.35494,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.86776,-76.36758,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.79866,-76.2971,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.359081,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.9033,-76.39473,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/17/2019,CSL,19-139.2-07,Skaneateles Lake,OW,NO_BLOOM,OPEN WATER,42.801633,-76.292495,NA,NA,0.6,2.3,0.8,0.5,0.4,UFI,Skaneateles Lake Site 2 Epi,
9/17/2019,CSL,19-139.2-B7,Skaneateles Lake,SB,NO_BLOOM,NOT REPORTED,42.801633,-76.292495,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/17/2019,DEC,NA,Skaneateles Lake,RT,SUSPICIOUS,OPEN WATER,42.91503,-76.41275,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/17/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,43.69314,-59.53904,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/17/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,SMALL LOCALIZED,42.92240848,-76.42899909,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/17/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85326,-76.34812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/17/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,13.8734,36.57898,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/17/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.3544,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/17/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/17/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,46.28587,-73.96928,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/17/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/17/2019,CSL,19-139.2-B1,Skaneateles Lake,SB,NO_BLOOM,NO BLOOM PRESENT,42.801633,-76.292495,NA,0.19,0.5,2.3,0.8,0.5,0.5,UFI,Skaneateles Lake Site 1 Epi,
9/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.90809,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/20/2019,SKA,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/21/2019,PUB,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.76464,-76.269849,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/21/2019,SKA,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.86776,-76.36758,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81377,-76.3164,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81377,-76.3164,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,37.38919,-97.4199,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/21/2019,SKA,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.89077,-76.38619,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/21/2019,SKA,19-3525-B3,Skaneateles Lake,SB,CONFIRMED,SMALL LOCALIZED,42.944863,-76.428465,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/21/2019,SKA,19-3524-B4,Skaneateles Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.930209,-76.427109,Microcystis,75,13.7,13.9,0.1,0,0,NA,Skaneateles Lake,>
9/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,SMALL LOCALIZED,42.90809,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,SMALL LOCALIZED,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94269,-76.42924,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/22/2019,SKA,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.94497,-76.43043,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/23/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,43.67108,-80.69163,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/23/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8333,-76.3229,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/23/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/23/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85326,-76.34812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/23/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.87559,-76.40622,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/23/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,-25.67475,172.83554,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/23/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.903298,-76.394734,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/23/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81482,-76.31858,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/23/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.84563,-76.33945,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/23/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/24/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.84942,-76.34233,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/24/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.86776,-76.36758,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/25/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83884,-76.35649,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/26/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.908088,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/28/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.78073,-76.28214,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/29/2019,CSL,19-139.1-07,Skaneateles Lake,OW,NO_BLOOM,OPEN WATER,42.918062,-76.415406,NA,NA,0.4,2,0.3,0,1.2,UFI,Skaneateles Lake Site 1 Epi,
